District,Year,Crop,Production
163,1991,Maize,6.5
163,1992,Maize,9.87
163,1993,Maize,10.61
163,1994,Maize,10.97
163,1995,Maize,5.53
163,1996,Maize,9.17
163,1997,Maize,16.51
163,1998,Maize,17.95
163,1999,Maize,10.26
163,2000,Maize,18.02
163,2001,Maize,18.41
163,2002,Maize,1.03
163,2003,Maize,22.6
163,2004,Maize,14.66
163,2005,Maize,12.06
163,2006,Maize,11.32
163,2007,Maize,12.39
163,2008,Maize,14.29
163,2009,Maize,3.6
163,2010,Maize,16.01
163,2011,Maize,12.51
163,2012,Maize,12.27
163,2013,Maize,10.62
163,2014,Maize,9.9
163,2015,Maize,8.83
163,2016,Maize,9.13
163,2017,Maize,32.18
164,1966,Maize,193.0
164,1967,Maize,279.0
164,1968,Maize,113.0
164,1969,Maize,173.0
164,1970,Maize,241.0
164,1971,Maize,267.0
164,1972,Maize,142.0
164,1973,Maize,85.0
164,1974,Maize,143.0
164,1975,Maize,230.1
164,1976,Maize,131.2
164,1977,Maize,164.8
164,1978,Maize,198.4
164,1979,Maize,136.6
164,1980,Maize,198.2
164,1981,Maize,233.7
164,1982,Maize,171.8
164,1983,Maize,293.6
164,1984,Maize,326.4
164,1985,Maize,139.2
164,1986,Maize,141.0
164,1987,Maize,43.6
164,1988,Maize,257.3
164,1989,Maize,320.0
164,1990,Maize,298.76
164,1991,Maize,183.11
164,1992,Maize,217.08
164,1993,Maize,166.75
164,1994,Maize,165.56
164,1995,Maize,170.27
164,1996,Maize,307.4
164,1997,Maize,355.0
164,1998,Maize,286.63
164,1999,Maize,218.52
164,2000,Maize,223.19
164,2001,Maize,361.04
164,2002,Maize,252.05
164,2003,Maize,501.39
164,2004,Maize,274.47
164,2005,Maize,272.0
164,2006,Maize,231.46
164,2007,Maize,468.77
164,2008,Maize,351.7
164,2009,Maize,260.6
164,2010,Maize,351.22
164,2011,Maize,406.53
164,2012,Maize,500.02
164,2013,Maize,431.39
164,2014,Maize,408.25
164,2015,Maize,279.29
164,2016,Maize,333.93
164,2017,Maize,393.49
165,1966,Maize,28.0
165,1967,Maize,42.0
165,1968,Maize,29.0
165,1969,Maize,33.0
165,1970,Maize,40.0
165,1971,Maize,37.0
165,1972,Maize,42.0
165,1973,Maize,47.0
165,1974,Maize,73.0
165,1975,Maize,22.0
165,1976,Maize,11.0
165,1977,Maize,23.0
165,1978,Maize,25.0
165,1979,Maize,22.0
165,1980,Maize,26.0
165,1981,Maize,31.0
165,1982,Maize,23.0
165,1983,Maize,34.0
165,1984,Maize,40.0
165,1985,Maize,27.0
165,1986,Maize,41.0
165,1987,Maize,26.0
165,1988,Maize,23.0
165,1989,Maize,25.0
165,1990,Maize,21.0
165,1991,Maize,27.0
165,1992,Maize,28.0
165,1993,Maize,15.0
165,1994,Maize,25.0
165,1995,Maize,25.0
165,1996,Maize,23.0
165,1997,Maize,23.0
165,1998,Maize,31.0
165,1999,Maize,27.0
165,2000,Maize,28.0
165,2001,Maize,27.0
165,2002,Maize,18.0
165,2003,Maize,31.0
165,2004,Maize,35.0
165,2005,Maize,30.0
165,2006,Maize,29.0
165,2007,Maize,28.0
165,2008,Maize,30.0
165,2009,Maize,25.0
165,2010,Maize,30.0
165,2011,Maize,5.0
165,2012,Maize,29.0
165,2013,Maize,30.0
165,2014,Maize,21.0
165,2015,Maize,20.0
165,2016,Maize,24.0
165,2017,Maize,21.0
166,1966,Maize,43.0
166,1967,Maize,70.0
166,1968,Maize,63.0
166,1969,Maize,68.0
166,1970,Maize,81.0
166,1971,Maize,72.0
166,1972,Maize,60.0
166,1973,Maize,50.0
166,1974,Maize,75.0
166,1975,Maize,59.0
166,1976,Maize,12.0
166,1977,Maize,43.0
166,1978,Maize,39.0
166,1979,Maize,39.0
166,1980,Maize,32.0
166,1981,Maize,34.0
166,1982,Maize,33.0
166,1983,Maize,35.0
166,1984,Maize,33.0
166,1985,Maize,32.0
166,1986,Maize,28.0
166,1987,Maize,28.0
166,1988,Maize,21.0
166,1989,Maize,27.0
166,1990,Maize,23.0
166,1991,Maize,23.0
166,1992,Maize,25.0
166,1993,Maize,24.0
166,1994,Maize,22.0
166,1995,Maize,20.0
166,1996,Maize,18.0
166,1997,Maize,13.0
166,1998,Maize,14.0
166,1999,Maize,12.0
166,2000,Maize,11.0
166,2001,Maize,15.0
166,2002,Maize,7.0
166,2003,Maize,13.0
166,2004,Maize,13.0
166,2005,Maize,11.0
166,2006,Maize,11.0
166,2007,Maize,13.0
166,2008,Maize,7.0
166,2009,Maize,7.0
166,2010,Maize,7.0
166,2011,Maize,10.0
166,2012,Maize,4.0
166,2013,Maize,8.0
166,2014,Maize,4.0
166,2015,Maize,4.0
166,2016,Maize,3.0
166,2017,Maize,5.0
167,1966,Maize,17.0
167,1967,Maize,27.0
167,1968,Maize,23.0
167,1969,Maize,24.0
167,1970,Maize,29.0
167,1971,Maize,23.0
167,1972,Maize,25.0
167,1973,Maize,25.0
167,1974,Maize,30.0
167,1975,Maize,25.0
167,1976,Maize,18.0
167,1977,Maize,19.0
167,1978,Maize,12.0
167,1979,Maize,15.0
167,1980,Maize,19.0
167,1981,Maize,16.0
167,1982,Maize,18.0
167,1983,Maize,20.0
167,1984,Maize,14.0
167,1985,Maize,14.0
167,1986,Maize,14.0
167,1987,Maize,6.0
167,1988,Maize,6.0
167,1989,Maize,10.0
167,1990,Maize,8.0
167,1991,Maize,13.0
167,1992,Maize,13.0
167,1993,Maize,15.0
167,1994,Maize,11.0
167,1995,Maize,11.0
167,1996,Maize,10.0
167,1997,Maize,10.0
167,1998,Maize,11.0
167,1999,Maize,13.0
167,2000,Maize,12.0
167,2001,Maize,14.0
167,2002,Maize,8.0
167,2003,Maize,11.0
167,2004,Maize,12.0
167,2005,Maize,9.0
167,2006,Maize,11.0
167,2007,Maize,13.0
167,2008,Maize,11.0
167,2009,Maize,14.0
167,2010,Maize,11.0
167,2011,Maize,18.0
167,2012,Maize,9.0
167,2013,Maize,20.0
167,2014,Maize,11.0
167,2015,Maize,5.0
167,2016,Maize,5.0
167,2017,Maize,11.0
168,1966,Maize,79.0
168,1967,Maize,99.0
168,1968,Maize,92.0
168,1969,Maize,107.0
168,1970,Maize,114.0
168,1971,Maize,134.0
168,1972,Maize,129.0
168,1973,Maize,106.0
168,1974,Maize,130.0
168,1975,Maize,137.0
168,1976,Maize,97.0
168,1977,Maize,106.0
168,1978,Maize,104.0
168,1979,Maize,131.0
168,1980,Maize,108.0
168,1981,Maize,131.0
168,1982,Maize,120.0
168,1983,Maize,120.0
168,1984,Maize,122.0
168,1985,Maize,88.0
168,1986,Maize,100.0
168,1987,Maize,76.0
168,1988,Maize,58.0
168,1989,Maize,88.0
168,1990,Maize,57.0
168,1991,Maize,58.0
168,1992,Maize,83.0
168,1993,Maize,78.0
168,1994,Maize,61.0
168,1995,Maize,74.57
168,1996,Maize,64.79
168,1997,Maize,60.79
168,1998,Maize,60.23
168,1999,Maize,72.06
168,2000,Maize,84.33
168,2001,Maize,79.11
168,2002,Maize,59.18
168,2003,Maize,87.65
168,2004,Maize,67.28
168,2005,Maize,69.28
168,2006,Maize,79.48
168,2007,Maize,94.14
168,2008,Maize,81.87
168,2009,Maize,69.16
168,2010,Maize,69.77
168,2011,Maize,70.55
168,2012,Maize,62.38
168,2013,Maize,56.5
168,2014,Maize,55.84
168,2015,Maize,48.52
168,2016,Maize,63.4
168,2017,Maize,48.13
169,1966,Maize,92.0
169,1967,Maize,103.0
169,1968,Maize,71.0
169,1969,Maize,91.0
169,1970,Maize,104.0
169,1971,Maize,98.0
169,1972,Maize,117.0
169,1973,Maize,98.0
169,1974,Maize,114.0
169,1975,Maize,106.0
169,1976,Maize,102.0
169,1977,Maize,101.0
169,1978,Maize,136.0
169,1979,Maize,136.0
169,1980,Maize,115.0
169,1981,Maize,148.0
169,1982,Maize,107.0
169,1983,Maize,138.0
169,1984,Maize,159.0
169,1985,Maize,92.0
169,1986,Maize,158.0
169,1987,Maize,99.0
169,1988,Maize,103.0
169,1989,Maize,137.0
169,1990,Maize,145.0
169,1991,Maize,139.0
169,1992,Maize,183.0
169,1993,Maize,148.0
169,1994,Maize,135.0
169,1995,Maize,126.43
169,1996,Maize,144.21
169,1997,Maize,159.21
169,1998,Maize,157.77
169,1999,Maize,194.94
169,2000,Maize,203.67
169,2001,Maize,208.89
169,2002,Maize,142.82
169,2003,Maize,212.35
169,2004,Maize,212.72
169,2005,Maize,190.72
169,2006,Maize,251.52
169,2007,Maize,258.86
169,2008,Maize,268.13
169,2009,Maize,261.84
169,2010,Maize,263.23
169,2011,Maize,262.45
169,2012,Maize,270.62
169,2013,Maize,247.5
169,2014,Maize,239.16
169,2015,Maize,218.48
169,2016,Maize,227.6
169,2017,Maize,209.87
170,1966,Maize,36.0
170,1967,Maize,35.0
170,1968,Maize,31.7
170,1969,Maize,31.5
170,1970,Maize,58.0
170,1971,Maize,40.0
170,1972,Maize,41.0
170,1973,Maize,54.0
170,1974,Maize,56.0
170,1975,Maize,47.0
170,1976,Maize,35.0
170,1977,Maize,45.0
170,1978,Maize,54.0
170,1979,Maize,58.0
170,1980,Maize,46.0
170,1981,Maize,62.0
170,1982,Maize,37.0
170,1983,Maize,52.0
170,1984,Maize,78.0
170,1985,Maize,58.0
170,1986,Maize,60.0
170,1987,Maize,42.0
170,1988,Maize,31.0
170,1989,Maize,59.0
170,1990,Maize,42.0
170,1991,Maize,54.0
170,1992,Maize,60.0
170,1993,Maize,46.0
170,1994,Maize,43.0
170,1995,Maize,38.0
170,1996,Maize,52.0
170,1997,Maize,49.0
170,1998,Maize,52.0
170,1999,Maize,68.0
170,2000,Maize,70.0
170,2001,Maize,66.0
170,2002,Maize,44.0
170,2003,Maize,65.0
170,2004,Maize,60.0
170,2005,Maize,69.0
170,2006,Maize,69.5
170,2007,Maize,84.5
170,2008,Maize,86.5
170,2009,Maize,73.5
170,2010,Maize,88.0
170,2011,Maize,92.0
170,2012,Maize,83.0
170,2013,Maize,96.0
170,2014,Maize,73.0
170,2015,Maize,87.0
170,2016,Maize,91.0
170,2017,Maize,103.5
171,1966,Maize,119.0
171,1967,Maize,162.0
171,1968,Maize,150.0
171,1969,Maize,172.0
171,1970,Maize,172.0
171,1971,Maize,171.0
171,1972,Maize,200.0
171,1973,Maize,174.0
171,1974,Maize,188.0
171,1975,Maize,227.0
171,1976,Maize,188.0
171,1977,Maize,178.0
171,1978,Maize,170.0
171,1979,Maize,122.0
171,1980,Maize,122.0
171,1981,Maize,106.0
171,1982,Maize,105.0
171,1983,Maize,70.0
171,1984,Maize,58.0
171,1985,Maize,48.0
171,1986,Maize,62.0
171,1987,Maize,38.0
171,1988,Maize,22.0
171,1989,Maize,25.0
171,1990,Maize,15.0
171,1991,Maize,11.0
171,1992,Maize,16.75
171,1993,Maize,12.3
171,1994,Maize,9.45
171,1995,Maize,8.3
171,1996,Maize,8.3
171,1997,Maize,10.3
171,1998,Maize,10.3
171,1999,Maize,12.45
171,2000,Maize,17.45
171,2001,Maize,17.45
171,2002,Maize,13.45
171,2003,Maize,10.45
171,2004,Maize,6.6
171,2005,Maize,7.0
171,2006,Maize,9.6
171,2007,Maize,7.45
171,2008,Maize,7.6
171,2009,Maize,9.45
171,2010,Maize,7.0
171,2011,Maize,6.0
171,2012,Maize,8.6
171,2013,Maize,14.6
171,2014,Maize,21.6
171,2015,Maize,17.6
171,2016,Maize,3.0
171,2017,Maize,4.0
172,1966,Maize,45.0
172,1967,Maize,83.0
172,1968,Maize,80.0
172,1969,Maize,76.0
172,1970,Maize,65.0
172,1971,Maize,57.0
172,1972,Maize,45.6
172,1973,Maize,21.8
172,1974,Maize,30.8
172,1975,Maize,41.0
172,1976,Maize,21.3
172,1977,Maize,19.6
172,1978,Maize,18.8
172,1979,Maize,15.4
172,1980,Maize,16.4
172,1981,Maize,16.1
172,1982,Maize,18.1
172,1983,Maize,11.2
172,1984,Maize,10.9
172,1985,Maize,7.0
172,1986,Maize,7.0
172,1987,Maize,5.7
172,1988,Maize,3.5
172,1989,Maize,2.5
172,1990,Maize,2.0
172,1991,Maize,3.0
172,1992,Maize,1.0
172,1993,Maize,2.0
172,1994,Maize,0.0
172,1995,Maize,0.0
172,1996,Maize,2.0
172,1997,Maize,0.0
172,1998,Maize,0.0
172,1999,Maize,5.92
172,2000,Maize,5.92
172,2001,Maize,2.22
172,2002,Maize,2.22
172,2003,Maize,2.22
172,2004,Maize,0.0
172,2005,Maize,0.0
172,2006,Maize,0.0
172,2007,Maize,0.0
172,2008,Maize,0.0
172,2009,Maize,0.0
172,2010,Maize,0.0
172,2011,Maize,0.0
172,2012,Maize,0.0
172,2013,Maize,0.0
172,2014,Maize,0.0
172,2015,Maize,0.0
172,2016,Maize,8.0
172,2017,Maize,4.0
174,1966,Maize,20.0
174,1967,Maize,21.0
174,1968,Maize,28.0
174,1969,Maize,32.0
174,1970,Maize,24.0
174,1971,Maize,37.0
174,1972,Maize,38.4
174,1973,Maize,24.2
174,1974,Maize,25.2
174,1975,Maize,17.0
174,1976,Maize,13.7
174,1977,Maize,14.4
174,1978,Maize,15.2
174,1979,Maize,14.6
174,1980,Maize,11.6
174,1981,Maize,10.9
174,1982,Maize,8.9
174,1983,Maize,3.8
174,1984,Maize,3.1
174,1985,Maize,4.0
174,1986,Maize,5.0
174,1987,Maize,2.3
174,1988,Maize,0.5
174,1989,Maize,1.5
174,1990,Maize,2.0
174,1991,Maize,0.0
174,1992,Maize,0.0
174,1993,Maize,2.0
174,1994,Maize,0.0
174,1995,Maize,0.0
174,1996,Maize,0.0
174,1997,Maize,0.0
174,1998,Maize,0.0
174,1999,Maize,2.08
174,2000,Maize,5.08
174,2001,Maize,0.78
174,2002,Maize,4.78
174,2003,Maize,3.78
174,2004,Maize,0.0
174,2005,Maize,0.0
174,2006,Maize,0.0
174,2007,Maize,0.0
174,2008,Maize,0.0
174,2009,Maize,0.0
174,2010,Maize,0.0
174,2011,Maize,0.0
174,2012,Maize,0.0
174,2013,Maize,0.0
174,2014,Maize,4.0
174,2015,Maize,0.0
174,2016,Maize,0.0
174,2017,Maize,0.0
175,1966,Maize,71.0
175,1967,Maize,73.0
175,1968,Maize,89.0
175,1969,Maize,79.0
175,1970,Maize,112.0
175,1971,Maize,118.0
175,1972,Maize,138.0
175,1973,Maize,75.0
175,1974,Maize,102.0
175,1975,Maize,102.0
175,1976,Maize,88.0
175,1977,Maize,81.0
175,1978,Maize,80.0
175,1979,Maize,75.0
175,1980,Maize,60.0
175,1981,Maize,43.0
175,1982,Maize,55.0
175,1983,Maize,35.0
175,1984,Maize,33.0
175,1985,Maize,23.0
175,1986,Maize,24.0
175,1987,Maize,24.0
175,1988,Maize,4.0
175,1989,Maize,7.0
175,1990,Maize,4.0
175,1991,Maize,3.0
175,1992,Maize,2.4
175,1993,Maize,2.16
175,1994,Maize,2.24
175,1995,Maize,2.16
175,1996,Maize,4.16
175,1997,Maize,2.16
175,1998,Maize,0.16
175,1999,Maize,2.24
175,2000,Maize,3.24
175,2001,Maize,5.24
175,2002,Maize,4.24
175,2003,Maize,6.24
175,2004,Maize,3.32
175,2005,Maize,2.0
175,2006,Maize,3.32
175,2007,Maize,0.24
175,2008,Maize,3.32
175,2009,Maize,0.24
175,2010,Maize,0.0
175,2011,Maize,0.0
175,2012,Maize,0.32
175,2013,Maize,4.32
175,2014,Maize,7.32
175,2015,Maize,4.32
175,2016,Maize,3.0
175,2017,Maize,0.0
176,1966,Maize,64.0
176,1967,Maize,59.0
176,1968,Maize,49.0
176,1969,Maize,68.0
176,1970,Maize,62.0
176,1971,Maize,65.0
176,1972,Maize,62.0
176,1973,Maize,63.0
176,1974,Maize,79.0
176,1975,Maize,52.0
176,1976,Maize,43.0
176,1977,Maize,49.0
176,1978,Maize,44.0
176,1979,Maize,44.0
176,1980,Maize,49.0
176,1981,Maize,25.0
176,1982,Maize,17.0
176,1983,Maize,19.0
176,1984,Maize,24.0
176,1985,Maize,19.0
176,1986,Maize,27.0
176,1987,Maize,19.0
176,1988,Maize,20.0
176,1989,Maize,17.0
176,1990,Maize,14.0
176,1991,Maize,19.0
176,1992,Maize,21.85
176,1993,Maize,13.54
176,1994,Maize,13.31
176,1995,Maize,14.54
176,1996,Maize,24.54
176,1997,Maize,16.54
176,1998,Maize,15.54
176,1999,Maize,17.31
176,2000,Maize,16.31
176,2001,Maize,13.31
176,2002,Maize,8.31
176,2003,Maize,16.31
176,2004,Maize,12.08
176,2005,Maize,15.0
176,2006,Maize,16.58
176,2007,Maize,21.81
176,2008,Maize,18.58
176,2009,Maize,14.81
176,2010,Maize,15.0
176,2011,Maize,18.0
176,2012,Maize,16.08
176,2013,Maize,30.08
176,2014,Maize,23.08
176,2015,Maize,19.08
176,2016,Maize,17.0
176,2017,Maize,16.5
177,1966,Maize,4.0
177,1967,Maize,5.0
177,1968,Maize,7.0
177,1969,Maize,5.0
177,1970,Maize,5.0
177,1971,Maize,5.0
177,1972,Maize,3.0
177,1973,Maize,5.0
177,1974,Maize,2.7
177,1975,Maize,4.0
177,1976,Maize,2.0
177,1977,Maize,2.0
177,1978,Maize,3.0
177,1979,Maize,1.0
177,1980,Maize,2.0
177,1981,Maize,2.0
177,1982,Maize,2.0
177,1983,Maize,1.0
177,1984,Maize,3.0
177,1985,Maize,2.0
177,1986,Maize,1.0
177,1987,Maize,1.0
177,1988,Maize,1.0
177,1989,Maize,1.0
177,1990,Maize,1.0
177,1991,Maize,1.0
177,1992,Maize,2.0
177,1993,Maize,1.0
177,1994,Maize,0.0
177,1995,Maize,0.0
177,1996,Maize,0.0
177,1997,Maize,0.0
177,1998,Maize,0.0
177,1999,Maize,0.0
177,2000,Maize,0.0
177,2001,Maize,0.0
177,2002,Maize,0.0
177,2003,Maize,0.0
177,2004,Maize,0.0
177,2005,Maize,0.0
177,2006,Maize,0.0
177,2007,Maize,0.0
177,2008,Maize,0.0
177,2009,Maize,0.0
177,2010,Maize,0.0
177,2011,Maize,0.0
177,2012,Maize,0.0
177,2013,Maize,0.0
177,2014,Maize,0.0
177,2015,Maize,0.0
177,2016,Maize,0.0
177,2017,Maize,0.0
180,1966,Maize,4.0
180,1967,Maize,2.0
180,1968,Maize,3.0
180,1969,Maize,4.0
180,1970,Maize,4.0
180,1971,Maize,7.0
180,1972,Maize,4.0
180,1973,Maize,3.0
180,1974,Maize,3.0
180,1975,Maize,5.0
180,1976,Maize,3.0
180,1977,Maize,1.0
180,1978,Maize,1.0
180,1979,Maize,3.0
180,1980,Maize,3.0
180,1981,Maize,2.0
180,1982,Maize,2.0
180,1983,Maize,2.0
180,1984,Maize,2.0
180,1985,Maize,3.0
180,1986,Maize,1.0
180,1987,Maize,1.0
180,1988,Maize,1.0
180,1989,Maize,1.0
180,1990,Maize,1.0
180,1991,Maize,1.0
180,1992,Maize,1.0
180,1993,Maize,1.0
180,1994,Maize,2.0
180,1995,Maize,2.0
180,1996,Maize,2.0
180,1997,Maize,2.0
180,1998,Maize,0.0
180,1999,Maize,2.0
180,2000,Maize,2.0
180,2001,Maize,3.0
180,2002,Maize,2.0
180,2003,Maize,0.0
180,2004,Maize,0.0
180,2005,Maize,0.0
180,2006,Maize,0.0
180,2007,Maize,0.0
180,2008,Maize,0.2
180,2009,Maize,0.0
180,2010,Maize,0.0
180,2011,Maize,0.0
180,2012,Maize,0.0
180,2013,Maize,0.0
180,2014,Maize,0.0
180,2015,Maize,0.0
180,2016,Maize,0.0
180,2017,Maize,0.0
181,1966,Maize,3.0
181,1967,Maize,3.0
181,1968,Maize,3.5
181,1969,Maize,2.8
181,1970,Maize,3.0
181,1971,Maize,2.0
181,1972,Maize,1.0
181,1973,Maize,3.0
181,1974,Maize,1.0
181,1975,Maize,5.0
181,1976,Maize,2.0
181,1977,Maize,1.0
181,1978,Maize,1.0
181,1979,Maize,1.0
181,1980,Maize,1.0
181,1981,Maize,1.0
181,1982,Maize,1.0
181,1983,Maize,1.0
181,1984,Maize,1.0
181,1985,Maize,0.0
181,1986,Maize,1.0
181,1987,Maize,1.0
181,1988,Maize,1.0
181,1989,Maize,1.4
181,1990,Maize,0.18
181,1991,Maize,0.18
181,1992,Maize,0.36
181,1993,Maize,0.18
181,1994,Maize,0.0
181,1995,Maize,0.36
181,1996,Maize,0.36
181,1997,Maize,2.36
181,1998,Maize,0.0
181,1999,Maize,0.0
181,2000,Maize,0.0
181,2001,Maize,0.0
181,2002,Maize,0.0
181,2003,Maize,2.0
181,2004,Maize,0.0
181,2005,Maize,0.0
181,2006,Maize,0.0
181,2007,Maize,0.0
181,2008,Maize,0.0
181,2009,Maize,0.0
181,2010,Maize,0.0
181,2011,Maize,0.0
181,2012,Maize,0.0
181,2013,Maize,0.0
181,2014,Maize,0.0
181,2015,Maize,0.0
181,2016,Maize,0.0
181,2017,Maize,0.0
182,1966,Maize,0.0
182,1967,Maize,0.0
182,1968,Maize,0.0
182,1969,Maize,0.0
182,1970,Maize,0.0
182,1971,Maize,0.0
182,1972,Maize,0.0
182,1973,Maize,0.0
182,1974,Maize,0.0
182,1975,Maize,0.0
182,1976,Maize,0.0
182,1977,Maize,0.0
182,1978,Maize,0.0
182,1979,Maize,0.0
182,1980,Maize,0.0
182,1981,Maize,0.0
182,1982,Maize,0.0
182,1983,Maize,0.0
182,1984,Maize,0.0
182,1985,Maize,1.0
182,1986,Maize,0.0
182,1987,Maize,0.0
182,1988,Maize,0.0
182,1989,Maize,0.0
182,1990,Maize,0.0
182,1991,Maize,0.0
182,1992,Maize,0.0
182,1993,Maize,0.0
182,1994,Maize,0.0
182,1995,Maize,0.0
182,1996,Maize,0.0
182,1997,Maize,0.0
182,1998,Maize,0.0
182,1999,Maize,0.0
182,2000,Maize,0.0
182,2001,Maize,0.0
182,2002,Maize,0.0
182,2003,Maize,0.0
182,2004,Maize,0.0
182,2005,Maize,0.0
182,2006,Maize,0.0
182,2007,Maize,0.0
182,2008,Maize,0.0
182,2009,Maize,0.0
182,2010,Maize,0.0
182,2011,Maize,0.0
182,2012,Maize,0.0
182,2013,Maize,0.0
182,2014,Maize,0.0
182,2015,Maize,0.0
182,2016,Maize,0.0
182,2017,Maize,0.0
183,1966,Maize,69.0
183,1967,Maize,78.0
183,1968,Maize,63.0
183,1969,Maize,97.0
183,1970,Maize,95.0
183,1971,Maize,90.0
183,1972,Maize,96.0
183,1973,Maize,97.0
183,1974,Maize,104.0
183,1975,Maize,110.0
183,1976,Maize,56.0
183,1977,Maize,55.0
183,1978,Maize,34.0
183,1979,Maize,27.0
183,1980,Maize,53.0
183,1981,Maize,41.0
183,1982,Maize,29.0
183,1983,Maize,47.0
183,1984,Maize,48.0
183,1985,Maize,39.0
183,1986,Maize,44.0
183,1987,Maize,23.0
183,1988,Maize,27.0
183,1989,Maize,54.0
183,1990,Maize,37.0
183,1991,Maize,37.0
183,1992,Maize,43.0
183,1993,Maize,28.0
183,1994,Maize,38.0
183,1995,Maize,38.0
183,1996,Maize,36.0
183,1997,Maize,40.0
183,1998,Maize,35.0
183,1999,Maize,42.0
183,2000,Maize,30.0
183,2001,Maize,41.0
183,2002,Maize,27.0
183,2003,Maize,37.0
183,2004,Maize,37.0
183,2005,Maize,34.0
183,2006,Maize,30.0
183,2007,Maize,32.0
183,2008,Maize,22.8
183,2009,Maize,20.0
183,2010,Maize,15.0
183,2011,Maize,21.0
183,2012,Maize,20.0
183,2013,Maize,21.0
183,2014,Maize,12.0
183,2015,Maize,14.0
183,2016,Maize,10.0
183,2017,Maize,15.0
184,1966,Maize,38.0
184,1967,Maize,64.0
184,1968,Maize,21.0
184,1969,Maize,62.0
184,1970,Maize,75.0
184,1971,Maize,70.0
184,1972,Maize,58.0
184,1973,Maize,59.0
184,1974,Maize,62.0
184,1975,Maize,85.0
184,1976,Maize,56.0
184,1977,Maize,34.0
184,1978,Maize,30.0
184,1979,Maize,12.0
184,1980,Maize,22.0
184,1981,Maize,30.0
184,1982,Maize,19.0
184,1983,Maize,17.0
184,1984,Maize,23.0
184,1985,Maize,22.0
184,1986,Maize,18.0
184,1987,Maize,7.0
184,1988,Maize,12.0
184,1989,Maize,8.6
184,1990,Maize,8.82
184,1991,Maize,6.82
184,1992,Maize,6.64
184,1993,Maize,4.82
184,1994,Maize,4.0
184,1995,Maize,7.64
184,1996,Maize,5.64
184,1997,Maize,5.64
184,1998,Maize,4.0
184,1999,Maize,2.0
184,2000,Maize,2.0
184,2001,Maize,3.0
184,2002,Maize,0.0
184,2003,Maize,0.0
184,2004,Maize,0.0
184,2005,Maize,0.0
184,2006,Maize,0.0
184,2007,Maize,2.0
184,2008,Maize,1.4
184,2009,Maize,2.0
184,2010,Maize,0.0
184,2011,Maize,3.0
184,2012,Maize,0.0
184,2013,Maize,0.0
184,2014,Maize,2.0
184,2015,Maize,3.0
184,2016,Maize,1.0
184,2017,Maize,0.0
186,1966,Maize,4.0
186,1967,Maize,6.0
186,1968,Maize,4.0
186,1969,Maize,5.0
186,1970,Maize,6.0
186,1971,Maize,6.0
186,1972,Maize,6.0
186,1973,Maize,6.0
186,1974,Maize,5.0
186,1975,Maize,7.0
186,1976,Maize,5.0
186,1977,Maize,1.0
186,1978,Maize,1.0
186,1979,Maize,5.0
186,1980,Maize,2.0
186,1981,Maize,2.0
186,1982,Maize,3.0
186,1983,Maize,2.0
186,1984,Maize,2.0
186,1985,Maize,2.0
186,1986,Maize,1.0
186,1987,Maize,0.0
186,1988,Maize,1.0
186,1989,Maize,1.0
186,1990,Maize,1.0
186,1991,Maize,1.0
186,1992,Maize,2.0
186,1993,Maize,1.0
186,1994,Maize,0.0
186,1995,Maize,0.0
186,1996,Maize,0.0
186,1997,Maize,0.0
186,1998,Maize,0.0
186,1999,Maize,2.0
186,2000,Maize,0.0
186,2001,Maize,0.0
186,2002,Maize,0.0
186,2003,Maize,2.0
186,2004,Maize,2.0
186,2005,Maize,2.0
186,2006,Maize,0.0
186,2007,Maize,3.0
186,2008,Maize,0.8
186,2009,Maize,4.0
186,2010,Maize,4.0
186,2011,Maize,6.0
186,2012,Maize,6.0
186,2013,Maize,3.0
186,2014,Maize,4.0
186,2015,Maize,1.0
186,2016,Maize,15.0
186,2017,Maize,4.0
189,1966,Maize,17.3
189,1967,Maize,23.6
189,1968,Maize,17.3
189,1969,Maize,29.2
189,1970,Maize,43.0
189,1971,Maize,33.6
189,1972,Maize,27.3
189,1973,Maize,30.5
189,1974,Maize,22.6
189,1975,Maize,26.3
189,1976,Maize,29.7
189,1977,Maize,34.3
189,1978,Maize,11.7
189,1979,Maize,26.4
189,1980,Maize,29.4
189,1981,Maize,29.1
189,1982,Maize,26.6
189,1983,Maize,36.9
189,1984,Maize,45.3
189,1985,Maize,32.5
189,1986,Maize,37.7
189,1987,Maize,19.1
189,1988,Maize,27.3
189,1989,Maize,28.9
189,1990,Maize,17.72
189,1991,Maize,17.74
189,1992,Maize,22.94
189,1993,Maize,22.57
189,1994,Maize,22.95
189,1995,Maize,18.34
189,1996,Maize,18.57
189,1997,Maize,17.55
189,1998,Maize,17.78
189,1999,Maize,17.5
189,2000,Maize,15.32
189,2001,Maize,16.34
189,2002,Maize,10.24
189,2003,Maize,9.47
189,2004,Maize,13.39
189,2005,Maize,16.88
189,2006,Maize,14.63
189,2007,Maize,11.46
189,2008,Maize,13.87
189,2009,Maize,9.54
189,2010,Maize,11.99
189,2011,Maize,12.17
189,2012,Maize,11.61
189,2013,Maize,9.64
189,2014,Maize,11.3
189,2015,Maize,12.68
189,2016,Maize,13.23
189,2017,Maize,13.38
190,1966,Maize,15.2
190,1967,Maize,22.1
190,1968,Maize,15.2
190,1969,Maize,27.3
190,1970,Maize,29.6
190,1971,Maize,25.8
190,1972,Maize,23.1
190,1973,Maize,21.8
190,1974,Maize,23.5
